sample	ID	Region	Identity	Product	Organism
LS-76	NODE_70_length_170513_cov_49.7	BGC0002062: 1607-32928	0.4383317541925318	['Polyketide']	Paecilomyces divaricatus
LS-76	NODE_70_length_170513_cov_49.7	BGC0002180: 263-24876	0.48630257760117196	['Polyketide']	Aspergillus nidulans FGSC A4
LS-76	NODE_70_length_170513_cov_49.7	BGC0001886: 0-36704	0.43718568313530165	['Polyketide']	Claviceps purpurea 20.1
LS-76	NODE_70_length_170513_cov_49.7	BGC0002210: 100-28102	0.4903224718465099	['Polyketide', 'NRP']	Aspergillus violaceofuscus
LS-76	NODE_70_length_170513_cov_49.7	BGC0001858: 715-19483	0.468980044960013	['Polyketide']	Parastagonospora nodorum SN15
LS-76	NODE_70_length_170513_cov_49.7	BGC0002237: 245-23293	0.43487627984853067	['Polyketide']	Aspergillus oryzae RIB40
LS-76	NODE_70_length_170513_cov_49.7	BGC0001988: 5-32171	0.43448907485981697	['Polyketide']	Aspergillus novofumigatus IBT 16806
LS-76	NODE_70_length_170513_cov_49.7	BGC0002229: 510-22108	0.47344419634244883	['Polyketide']	Aspergillus aculeatus ATCC 16872
LS-76	NODE_70_length_170513_cov_49.7	BGC0001340: 1840-51432	0.4802412835243122	['Polyketide']	Byssochlamys fulva
LS-76	NODE_70_length_170513_cov_49.7	BGC0000088: 1812-55428	0.4936636155783227	['Polyketide']	Aspergillus terreus
LS-76	NODE_70_length_170513_cov_49.7	BGC0000132: 0-19907	0.4933297743605386	['Polyketide']	Streptomyces sp. UC 11065
LS-76	NODE_78_length_155324_cov_49.1	BGC0000416: 0-15337	0.4550522080362772	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-76	NODE_78_length_155324_cov_49.1	BGC0002071: 0-27266	0.4660375936405243	['NRP']	Pseudomonas sp. QS1027
LS-76	NODE_78_length_155324_cov_49.1	BGC0001925: 0-20488	0.4253846627454299	['Alkaloid']	Streptomyces sp.
LS-76	NODE_78_length_155324_cov_49.1	BGC0000343: 1-6208	0.4183787764709534	['NRP']	Pseudomonas sp. J465
LS-76	NODE_78_length_155324_cov_49.1	BGC0001434: 0-14218	0.4583780097905236	['NRP']	Xenorhabdus budapestensis
LS-76	NODE_78_length_155324_cov_49.1	BGC0000460: 0-23711	0.4137000565967187	['NRP']	Vibrio vulnificus CMCP6
LS-76	NODE_78_length_155324_cov_49.1	BGC0001133: 0-25888	0.4462067390357758	['NRP']	Xenorhabdus bovienii SS-2004
LS-76	NODE_78_length_155324_cov_49.1	BGC0000465: 0-10043	0.4449110961193498	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-76	NODE_78_length_155324_cov_49.1	BGC0000426: 0-11658	0.44041856849678107	['NRP']	Paenibacillus larvae
LS-76	NODE_78_length_155324_cov_49.1	BGC0002164: 0-8322	0.529986080762946	['NRP']	Epichloe festucae
LS-76	NODE_78_length_155324_cov_49.1	BGC0000352: 0-26231	0.41240228636695425	['NRP']	Acinetobacter sp. ADP1
LS-76	NODE_78_length_155324_cov_49.1	BGC0002710: 0-33332	0.5086744909202194	['NRP']	Metarhizium robertsii ARSEF 23
LS-76	NODE_78_length_155324_cov_49.1	BGC0001517: 8989-24405	0.504334310174015	['NRP']	Aspergillus terreus NIH2624
LS-76	NODE_78_length_155324_cov_49.1	BGC0002706: 0-13879	0.4748099273439222	['NRP']	Myxococcus xanthus
LS-76	NODE_78_length_155324_cov_49.1	BGC0000400: 0-52556	0.45457428549253287	['NRP']	Paenibacillus sp. OSY-SE
LS-76	NODE_78_length_155324_cov_49.1	BGC0000423: 0-30020	0.5407956854432254	['NRP']	Streptomyces scabiei 87.22
LS-76	NODE_78_length_155324_cov_49.1	BGC0000457: 0-11274	0.5286111105834298	['NRP']	Rhizobium etli CFN 42
LS-76	NODE_78_length_155324_cov_49.1	BGC0000901: 1761-23020	0.4948316773228172	['Other']	Aspergillus niger
LS-76	NODE_78_length_155324_cov_49.1	BGC0001251: 1268-15341	0.492995879638129	['NRP']	Epichloe festucae
LS-76	NODE_78_length_155324_cov_49.1	BGC0001250: 0-14073	0.492995879638129	['NRP']	Epichloe festucae
LS-76	NODE_78_length_155324_cov_49.1	BGC0000313: 0-33475	0.4919938474925315	['NRP']	Beauveria bassiana
LS-76	NODE_78_length_155324_cov_49.1	BGC0002688: 824-19983	0.4919938474925315	['NRP']	Planobispora rosea
LS-76	NODE_78_length_155324_cov_49.1	BGC0001166: 0-15624	0.49132550907978056	['NRP']	Alternaria jesenskae
LS-76	NODE_78_length_155324_cov_49.1	BGC0000307: 505-35485	0.4906568918232745	['NRP']	Aureobasidium pullulans
LS-76	NODE_78_length_155324_cov_49.1	BGC0000402: 0-37280	0.43807755681874566	['NRP']	Paenibacillus larvae subsp. larvae DSM 25430
LS-76	NODE_78_length_155324_cov_49.1	BGC0001050: 0-19730	0.4350696314281772	['NRP', 'Polyketide']	Tistrella bauzanensis
LS-76	NODE_78_length_155324_cov_49.1	BGC0001240: 0-28516	0.4889839861252544	['NRP']	Metarhizium robertsii
LS-76	NODE_78_length_155324_cov_49.1	BGC0002166: 0-8397	0.4859669318895449	['NRP']	Metarhizium rileyi
LS-76	NODE_78_length_155324_cov_49.1	BGC0001023: 0-29111	0.47138888941657014	['NRP', 'Polyketide']	Stigmatella aurantiaca
LS-76	NODE_78_length_155324_cov_49.1	BGC0000342: 1020-10416	0.4849593020239755	['NRP']	Fusarium equiseti
LS-76	NODE_78_length_155324_cov_49.1	BGC0001261: 987-14070	0.48428694358842106	['NRP']	Alternaria alternata
LS-76	NODE_78_length_155324_cov_49.1	BGC0001843: 1025-58556	0.4602638304396049	['NRP']	Paenibacillus sp. M-152
LS-76	NODE_78_length_155324_cov_49.1	BGC0002518: 0-10561	0.479903161931926	['NRP']	Pseudomonas sp. SZ57
LS-76	NODE_78_length_155324_cov_49.1	BGC0002413: 0-22337	0.5110160138747456	['NRP']	Yersinia frederiksenii ATCC 33641
LS-76	NODE_78_length_155324_cov_49.1	BGC0001249: 663-5994	0.47617230910600056	['NRP']	Alternaria alternata
LS-76	NODE_78_length_155324_cov_49.1	BGC0001135: 0-16848	0.47617230910600056	['NRP']	Xenorhabdus budapestensis
LS-76	NODE_78_length_155324_cov_49.1	BGC0000351: 1-24369	0.46149596698970924	['NRP']	Mycolicibacterium smegmatis MC2 155
LS-76	NODE_78_length_155324_cov_49.1	BGC0001873: 0-8606	0.47138888941657014	['NRP']	Xenorhabdus szentirmaii DSM 16338
LS-76	NODE_78_length_155324_cov_49.1	BGC0000357: 0-18536	0.4710455153540251	['NRP']	Penicillium rubens Wisconsin 54-1255
LS-76	NODE_78_length_155324_cov_49.1	BGC0000819: 0-47884	0.47787087132476846	['NRP', 'Alkaloid']	Penicillium fellutanum
LS-76	NODE_78_length_155324_cov_49.1	BGC0000331: 0-31215	0.4479245676685117	['NRP']	Planktothrix agardhii NIVA-CYA 116
LS-76	NODE_78_length_155324_cov_49.1	BGC0000396: 320-14288	0.4516910776306341	['NRP']	Nostoc sp. 73.1
LS-76	NODE_78_length_155324_cov_49.1	BGC0002286: 0-16374	0.4620227547592456	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-76	NODE_78_length_155324_cov_49.1	BGC0000900: 2044-8911	0.46132020344314073	['Other']	Aspergillus oryzae
LS-76	NODE_78_length_155324_cov_49.1	BGC0002135: 0-11508	0.46132020344314073	['NRP']	Xenorhabdus bovienii SS-2004
LS-76	NODE_78_length_155324_cov_49.1	BGC0001833: 14964-30015	0.4609684222067722	['NRP']	Burkholderia gladioli
LS-76	NODE_78_length_155324_cov_49.1	BGC0001844: 234-20663	0.45991101259574035	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-76	NODE_78_length_155324_cov_49.1	BGC0002295: 0-9315	0.45885042692907896	['NRP', 'Saccharide']	Streptomyces hygroscopicus
LS-76	NODE_78_length_155324_cov_49.1	BGC0001767: 114-29921	0.4886491495971209	['NRP']	Salinispora pacifica CNY331
LS-76	NODE_78_length_155324_cov_49.1	BGC0002414: 0-23232	0.48764407996478076	['NRP']	Dickeya chrysanthemi
LS-76	NODE_88_length_146616_cov_49.5	BGC0002174: 0-3894	0.5526876957774643	['NRP']	Epichloe festucae
LS-76	NODE_88_length_146616_cov_49.5	BGC0002535: 1708-15164	0.43487627984853067	['NRP']	Streptomyces celluloflavus
LS-76	NODE_88_length_146616_cov_49.5	BGC0002518: 0-10561	0.4469442853000438	['NRP']	Pseudomonas sp. SZ57
LS-76	NODE_88_length_146616_cov_49.5	BGC0001833: 14964-30015	0.44657576511634234	['NRP']	Burkholderia gladioli
LS-76	NODE_88_length_146616_cov_49.5	BGC0001758: 0-22977	0.4462067390357758	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-76	NODE_88_length_146616_cov_49.5	BGC0000375: 0-9457	0.444725481882478	['NRP']	Streptomyces chromofuscus
LS-76	NODE_88_length_146616_cov_49.5	BGC0001128: 35-15686	0.4424876102030259	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-76	NODE_88_length_146616_cov_49.5	BGC0002286: 0-16374	0.44098457850629286	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-76	NODE_88_length_146616_cov_49.5	BGC0001641: 0-49104	0.4406073844828075	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-76	NODE_88_length_146616_cov_49.5	BGC0001844: 234-20663	0.4406073844828075	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-76	NODE_88_length_146616_cov_49.5	BGC0001168: 0-4582	0.44022960565508285	['NRP']	Streptomyces lividans 1326
LS-76	NODE_88_length_146616_cov_49.5	BGC0002295: 0-9315	0.4383317541925318	['NRP', 'Saccharide']	Streptomyces hygroscopicus
LS-76	NODE_88_length_146616_cov_49.5	BGC0001132: 0-12417	0.4379503548003344	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-76	NODE_88_length_146616_cov_49.5	BGC0001135: 0-16848	0.43756833296427666	['NRP']	Xenorhabdus budapestensis
LS-76	NODE_88_length_146616_cov_49.5	BGC0002075: 0-3894	0.4364184770780596	['NRP', 'Alkaloid']	Pseudomonas fluorescens
LS-76	NODE_88_length_146616_cov_49.5	BGC0001261: 987-14070	0.43371263676379795	['NRP']	Alternaria alternata
LS-76	NODE_88_length_146616_cov_49.5	BGC0002135: 0-11508	0.4321514790331078	['NRP']	Xenorhabdus bovienii SS-2004
LS-76	NODE_88_length_146616_cov_49.5	BGC0001825: 0-14850	0.4289946405296747	['NRP']	Xenorhabdus nematophila AN6/1
LS-76	NODE_88_length_146616_cov_49.5	BGC0002437: 0-10596	0.4285966735399661	['NRP']	Thermoactinomyces sp. AS95
LS-76	NODE_88_length_146616_cov_49.5	BGC0001873: 0-8606	0.4253846627454299	['NRP']	Xenorhabdus szentirmaii DSM 16338
LS-76	NODE_88_length_146616_cov_49.5	BGC0001249: 663-5994	0.4253846627454299	['NRP']	Alternaria alternata
LS-76	NODE_88_length_146616_cov_49.5	BGC0000900: 2044-8911	0.4245735473936642	['Other']	Aspergillus oryzae
LS-76	NODE_88_length_146616_cov_49.5	BGC0000342: 1020-10416	0.42375907070668906	['NRP']	Fusarium equiseti
LS-76	NODE_88_length_146616_cov_49.5	BGC0000357: 0-18536	0.42375907070668906	['NRP']	Penicillium rubens Wisconsin 54-1255
LS-76	NODE_88_length_146616_cov_49.5	BGC0001166: 0-15624	0.42253092142030146	['NRP']	Alternaria jesenskae
LS-76	NODE_88_length_146616_cov_49.5	BGC0001240: 0-28516	0.42211979182415743	['NRP']	Metarhizium robertsii
LS-76	NODE_88_length_146616_cov_49.5	BGC0001251: 1268-15341	0.42211979182415743	['NRP']	Epichloe festucae
LS-76	NODE_88_length_146616_cov_49.5	BGC0001250: 0-14073	0.42129486592992904	['NRP']	Epichloe festucae
LS-76	NODE_88_length_146616_cov_49.5	BGC0000307: 505-35485	0.42005069033571446	['NRP']	Aureobasidium pullulans
LS-76	NODE_88_length_146616_cov_49.5	BGC0001699: 0-30427	0.4476798264873184	['NRP']	Aspergillus nidulans FGSC A4
LS-76	NODE_88_length_146616_cov_49.5	BGC0000554: 0-6546	0.4305789495624038	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-76	NODE_88_length_146616_cov_49.5	BGC0002171: 8-7317	0.43018399288437476	['NRP', 'Polyketide']	Aspergillus niger ATCC 1015
LS-76	NODE_88_length_146616_cov_49.5	BGC0002275: 0-10320	0.43018399288437476	['NRP', 'Polyketide']	Aspergillus niger CBS 101883
LS-76	NODE_88_length_146616_cov_49.5	BGC0002630: 0-4291	0.42978829354292214	['RiPP']	Lysobacter antibioticus
LS-76	NODE_88_length_146616_cov_49.5	BGC0002164: 0-8322	0.42375907070668906	['NRP']	Epichloe festucae
LS-76	NODE_88_length_146616_cov_49.5	BGC0002166: 0-8397	0.4192166202343247	['NRP']	Metarhizium rileyi
LS-76	NODE_88_length_146616_cov_49.5	BGC0000501: 0-7208	0.4171147854046615	['RiPP']	Catenulispora acidiphila DSM 44928
LS-76	NODE_88_length_146616_cov_49.5	BGC0001517: 8989-24405	0.41413051166570236	['NRP']	Aspergillus terreus NIH2624
LS-76	NODE_88_length_146616_cov_49.5	BGC0002158: 177-13328	0.41283595373477605	['NRP', 'Polyketide']	Pyricularia oryzae 70-15
LS-76	NODE_88_length_146616_cov_49.5	BGC0002276: 0-3813	0.42253092142030146	['NRP']	Aspergillus nidulans FGSC A4
LS-76	NODE_88_length_146616_cov_49.5	BGC0001131: 0-29471	0.44173723294832024	['NRP']	Xenorhabdus miraniensis
LS-76	NODE_88_length_146616_cov_49.5	BGC0000393: 0-47918	0.4406073844828075	['NRP', 'Polyketide']	Myxococcus xanthus DK 1622
LS-76	NODE_88_length_146616_cov_49.5	BGC0002749: 1722-17470	0.436802399719611	['NRP', 'Polyketide']	Aspergillus candidus
LS-76	NODE_88_length_146616_cov_49.5	BGC0001560: 0-28792	0.4277984248471682	['NRP', 'Polyketide']	Moorea producens JHB
LS-76	NODE_88_length_146616_cov_49.5	BGC0001268: 894-12763	0.4249795215257659	['NRP', 'Polyketide']	Fusarium fujikuroi
LS-76	NODE_88_length_146616_cov_49.5	BGC0000064: 0-11857	0.4249795215257659	['NRP', 'Polyketide']	Fusarium verticillioides
LS-76	NODE_88_length_146616_cov_49.5	BGC0001606: 0-22544	0.4469442853000438	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-76	NODE_88_length_146616_cov_49.5	BGC0000410: 162-16011	0.43371263676379795	['NRP']	Pseudomonas fluorescens
LS-76	NODE_88_length_146616_cov_49.5	BGC0002424: 0-19621	0.44173723294832024	['NRP']	Saccharothrix sp.
LS-76	NODE_88_length_146616_cov_49.5	BGC0001887: 1126-4317	0.40844897594432417	['RiPP']	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
LS-76	NODE_98_length_135198_cov_31.8	BGC0001920: 0-11868	0.45564859885439096	['RiPP']	Streptomyces sp.
LS-76	NODE_98_length_135198_cov_31.8	BGC0001674: 0-11913	0.4484133992994814	['RiPP']	Streptomyces mirabilis
LS-76	NODE_98_length_135198_cov_31.8	BGC0002307: 82-12380	0.4450965785650841	['RiPP']	Streptomyces humidus
LS-76	NODE_98_length_135198_cov_31.8	BGC0002015: 0-12018	0.4277984248471682	['RiPP']	Streptomyces sp. ZS0098
LS-76	NODE_98_length_135198_cov_31.8	BGC0001687: 0-40242	0.5374512023533297	['Other']	uncultured bacterium CSL12
LS-76	NODE_98_length_135198_cov_31.8	BGC0001053: 0-82797	0.5658988041769885	['NRP', 'Polyketide']	Archangium disciforme
LS-76	NODE_98_length_135198_cov_31.8	BGC0000696: 190-84222	0.4273981294606293	['Saccharide']	Micromonospora echinospora
LS-76	NODE_100_length_132591_cov_48.3	BGC0001659: 0-16557	0.456362807317079	['Terpene']	Fusarium equiseti
LS-76	NODE_100_length_132591_cov_48.3	BGC0002034: 0-19389	0.48057924330803226	['Other']	Streptomyces sp. IB2014 016-6
LS-76	NODE_100_length_132591_cov_48.3	BGC0000627: 0-28295	0.4436089950138749	['RiPP']	Aspergillus flavus NRRL3357
LS-76	NODE_100_length_132591_cov_48.3	BGC0001621: 3190-27169	0.42211979182415743	['NRP']	Aspergillus flavus NRRL3357
LS-76	NODE_100_length_132591_cov_48.3	BGC0000313: 0-33475	0.4158419130427998	['NRP']	Beauveria bassiana
LS-76	NODE_100_length_132591_cov_48.3	BGC0001398: 4999-64171	0.4620227547592456	['RiPP']	Phomopsis leptostromiformis
LS-76	NODE_100_length_132591_cov_48.3	BGC0002255: 803-34333	0.4204663312331509	['Polyketide']	Ascomycota sp. F53
LS-76	NODE_100_length_132591_cov_48.3	BGC0001739: 0-14815	0.4333233916573239	['Other']	Streptomyces sp. NRRL F-525
LS-76	NODE_100_length_132591_cov_48.3	BGC0000154: 266-31301	0.42978829354292214	['Polyketide']	Talaromyces stipitatus ATCC 10500
LS-76	NODE_100_length_132591_cov_48.3	BGC0001712: 230-41063	0.47446881621133885	['Other']	Aspergillus steynii IBT 23096
LS-76	NODE_100_length_132591_cov_48.3	BGC0001057: 2684-46050	0.4289946405296747	['NRP', 'Polyketide']	Fusarium graminearum
LS-76	NODE_100_length_132591_cov_48.3	BGC0000274: 0-34431	0.4607924036100992	['Polyketide']	uncultured bacterium
LS-76	NODE_100_length_132591_cov_48.3	BGC0002083: 48-54957	0.4241667329454437	['Polyketide']	Burkholderia gladioli
LS-76	NODE_100_length_132591_cov_48.3	BGC0001108: 0-74459	0.41326854053120765	['NRP', 'Polyketide']	Uncultured bacterium
LS-76	NODE_100_length_132591_cov_48.3	BGC0001644: 0-128482	0.4305789495624038	['Polyketide']	Gynuella sunshinyii YC6258
LS-76	NODE_100_length_132591_cov_48.3	BGC0000700: 1-67903	0.45991101259574035	['Saccharide']	Streptomyces tenjimariensis
LS-76	NODE_100_length_132591_cov_48.3	BGC0000112: 0-62616	0.47668237841504574	['Polyketide']	Streptomyces carzinostaticus subsp. neocarzinostaticus
LS-76	NODE_100_length_132591_cov_48.3	BGC0002025: 147-78549	0.4285966735399661	['NRP', 'Polyketide']	Jahnella sp. MSr9139
LS-76	NODE_100_length_132591_cov_48.3	BGC0000150: 0-59694	0.4983332777744442	['NRP', 'Polyketide']	Salinispora tropica CNB-440
LS-76	NODE_100_length_132591_cov_48.3	BGC0000376: 120-42112	0.42129486592992904	['NRP']	Streptomyces sp. Sp080513GE-23
LS-76	NODE_100_length_132591_cov_48.3	BGC0000965: 7-85045	0.5113508504028791	['Polyketide']	Streptomyces globisporus
LS-76	NODE_100_length_132591_cov_48.3	BGC0001397: 0-72673	0.5113508504028791	['NRP', 'Polyketide']	Streptomyces globisporus C-1027
LS-76	NODE_100_length_132591_cov_48.3	BGC0001584: 120-73117	0.5096775281534901	['Polyketide']	Streptomyces sp. CB02366
LS-76	NODE_100_length_132591_cov_48.3	BGC0001039: 210-42428	0.41109470080387256	['NRP', 'Polyketide']	Streptomyces pyridomyceticus
LS-76	NODE_100_length_132591_cov_48.3	BGC0001066: 176-66387	0.4325428189463254	['Polyketide']	Streptomyces violaceoruber
LS-76	NODE_100_length_132591_cov_48.3	BGC0001819: 0-29563	0.43448907485981697	['Polyketide']	Streptomyces venezuelae
LS-76	NODE_100_length_132591_cov_48.3	BGC0002308: 0-52415	0.4305789495624038	['Alkaloid', 'Polyketide']	Streptomyces sp.
LS-76	NODE_100_length_132591_cov_48.3	BGC0001818: 1-40440	0.4249795215257659	['NRP']	Streptomyces sp. SANK 60404
LS-76	NODE_100_length_132591_cov_48.3	BGC0002671: 0-79937	0.439092707621434	['Polyketide']	Verrucosispora sp.
LS-76	NODE_100_length_132591_cov_48.3	BGC0001979: 6905-69076	0.48395057440701794	['Polyketide']	Streptomyces vinaceusdrappus
LS-76	NODE_100_length_132591_cov_48.3	BGC0002141: 0-62820	0.4889839861252544	['Polyketide']	Streptomyces bottropensis DO-45
LS-76	NODE_100_length_132591_cov_48.3	BGC0002087: 550-79953	0.4229411726000467	['NRP', 'Polyketide']	Burkholderia gladioli 238
LS-76	NODE_100_length_132591_cov_48.3	BGC0000303: 0-32536	0.41240228636695425	['NRP']	Streptomyces refuineus subsp. thermotolerans
LS-76	NODE_100_length_132591_cov_48.3	BGC0000014: 0-99912	0.4175370907392536	['Polyketide']	Sorangium cellulosum
LS-76	NODE_100_length_132591_cov_48.3	BGC0001368: 2-42202	0.4289946405296747	['NRP']	Streptomyces sp. NRRL F-4474
LS-76	NODE_100_length_132591_cov_48.3	BGC0000135: 0-104853	0.420881053711368	['Polyketide']	Streptomyces sp. SN-593
LS-76	NODE_104_length_129587_cov_51.1	BGC0001238: 107-6955	0.5515866007005187	['Other']	Aspergillus nidulans
LS-76	NODE_104_length_129587_cov_51.1	BGC0001239: 107-6956	0.5515866007005187	['Other']	Aspergillus nidulans
LS-76	NODE_104_length_129587_cov_51.1	BGC0000501: 0-7208	0.44657576511634234	['RiPP']	Catenulispora acidiphila DSM 44928
LS-76	NODE_104_length_129587_cov_51.1	BGC0002306: 0-3536	0.42699704415378664	['RiPP']	Paenibacillus polymyxa ATCC 842
LS-76	NODE_104_length_129587_cov_51.1	BGC0002701: 0-9977	0.4321514790331078	['RiPP']	Paenibacillus thiaminolyticus
LS-76	NODE_104_length_129587_cov_51.1	BGC0001893: 155-19434	0.4919938474925315	['Other']	Botrytis cinerea B05.10
LS-76	NODE_104_length_129587_cov_51.1	BGC0001928: 108-8402	0.47753153535622817	['Other']	Streptomyces sp. MA37
LS-76	NODE_104_length_129587_cov_51.1	BGC0001267: 3-35442	0.4720749196206924	['Terpene']	Claviceps fusiformis
LS-76	NODE_104_length_129587_cov_51.1	BGC0000812: 502-25834	0.47138888941657014	['Alkaloid']	Shiraia sp. slf14
LS-76	NODE_104_length_129587_cov_51.1	BGC0002076: 6-3180	0.45205298792470316	['Other']	Pseudomonas jessenii
LS-76	NODE_104_length_129587_cov_51.1	BGC0001882: 0-43357	0.45060266706230645	['Polyketide']	Penicillium rubens Wisconsin 54-1255
LS-76	NODE_104_length_129587_cov_51.1	BGC0000286: 17-17862	0.4476798264873184	['Polyketide']	Streptomyces sp. KO-3988
LS-76	NODE_104_length_129587_cov_51.1	BGC0001210: 0-9235	0.4476798264873184	['RiPP']	Bacillus pseudomycoides DSM 12442
LS-76	NODE_104_length_129587_cov_51.1	BGC0002260: 942-16838	0.4469442853000438	['Terpene']	Annulohypoxylon truncatum
LS-76	NODE_104_length_129587_cov_51.1	BGC0000500: 0-8863	0.44546715047810737	['RiPP']	Carnobacterium maltaromaticum
LS-76	NODE_104_length_129587_cov_51.1	BGC0000586: 254-13092	0.444353855627397	['RiPP']	Klebsiella pneumoniae RYC492
LS-76	NODE_104_length_129587_cov_51.1	BGC0001862: 368-5173	0.4436089950138749	['RiPP']	Aeribacillus pallidus
LS-76	NODE_104_length_129587_cov_51.1	BGC0001605: 0-9118	0.44211270367206834	['Terpene']	Sinorhizobium fredii NGR234
LS-76	NODE_104_length_129587_cov_51.1	BGC0001407: 0-10802	0.4413611929374029	['RiPP']	Bacillus cereus SJ1
LS-76	NODE_104_length_129587_cov_51.1	BGC0001924: 618-5310	0.4413611929374029	['Terpene']	Acremonium egyptiacum
LS-76	NODE_104_length_129587_cov_51.1	BGC0000587: 1762-13637	0.44098457850629286	['RiPP']	Escherichia coli
LS-76	NODE_104_length_129587_cov_51.1	BGC0000589: 0-8421	0.44098457850629286	['RiPP']	Escherichia coli Nissle 1917
LS-76	NODE_104_length_129587_cov_51.1	BGC0000588: 2439-12338	0.44098457850629286	['RiPP']	Escherichia coli
LS-76	NODE_104_length_129587_cov_51.1	BGC0001555: 1-4060	0.44098457850629286	['RiPP']	Escherichia coli chi7122
LS-76	NODE_104_length_129587_cov_51.1	BGC0000802: 0-10580	0.4379503548003344	['Saccharide']	Sinorhizobium meliloti
LS-76	NODE_104_length_129587_cov_51.1	BGC0001810: 122-16114	0.45885042692907896	['Polyketide']	Polymorphospora rubra
LS-76	NODE_104_length_129587_cov_51.1	BGC0002493: 1205-6076	0.43448907485981697	['NRP']	Paracoccus denitrificans PD1222
LS-76	NODE_104_length_129587_cov_51.1	BGC0001995: 0-27487	0.4325428189463254	['Terpene']	Aspergillus oryzae RIB40
LS-76	NODE_104_length_129587_cov_51.1	BGC0000558: 856-5167	0.4305789495624038	['RiPP']	Bacillus subtilis subsp. subtilis str. 168
LS-76	NODE_104_length_129587_cov_51.1	BGC0000888: 0-4342	0.4305789495624038	['Other']	Bacillus sp. CS93
LS-76	NODE_104_length_129587_cov_51.1	BGC0002262: 0-50372	0.429391844967733	['Polyketide']	Hypomontagnella monticulosa
LS-76	NODE_104_length_129587_cov_51.1	BGC0001184: 0-7298	0.4281979372493362	['Other']	Bacillus velezensis FZB42
LS-76	NODE_104_length_129587_cov_51.1	BGC0002630: 0-4291	0.4257889783866138	['RiPP']	Lysobacter antibioticus
LS-76	NODE_104_length_129587_cov_51.1	BGC0000554: 0-6546	0.4233505531312202	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-76	NODE_104_length_129587_cov_51.1	BGC0002181: 1003-18265	0.42211979182415743	['Terpene']	Rhodocybe pseudopiperita
LS-76	NODE_104_length_129587_cov_51.1	BGC0002382: 465-15791	0.42129486592992904	['RiPP']	Grimontia marina
LS-76	NODE_104_length_129587_cov_51.1	BGC0002005: 0-6198	0.41963412277761947	['RiPP']	Xanthomonas oryzae pv. oryzae
LS-76	NODE_104_length_129587_cov_51.1	BGC0000623: 115-2792	0.4154156066805986	['RiPP']	Lactobacillus plantarum
LS-76	NODE_104_length_129587_cov_51.1	BGC0002674: 175-4686	0.41109470080387256	['RiPP']	Enterococcus faecalis
LS-76	NODE_104_length_129587_cov_51.1	BGC0000811: 0-22152	0.4748099273439222	['Alkaloid']	Aspergillus fumigatus Af293
LS-76	NODE_104_length_129587_cov_51.1	BGC0000234: 152-6978	0.4567193232509079	['Polyketide']	Streptomyces venezuelae ATCC 10712
LS-76	NODE_104_length_129587_cov_51.1	BGC0000584: 0-3682	0.44098457850629286	['RiPP']	Escherichia coli
LS-76	NODE_104_length_129587_cov_51.1	BGC0002138: 0-9694	0.47138888941657014	['Polyketide']	Streptomyces albireticuli NRRL B-1670
LS-76	NODE_104_length_129587_cov_51.1	BGC0000671: 95-168464	0.44657576511634234	['Terpene']	Oryza sativa Japonica Group
LS-76	NODE_104_length_129587_cov_51.1	BGC0000526: 0-15171	0.4249795215257659	['RiPP']	Streptococcus macedonicus
LS-76	NODE_104_length_129587_cov_51.1	BGC0001940: 1-19375	0.4469442853000438	['Polyketide']	Pyxidicoccus fallax
LS-76	NODE_104_length_129587_cov_51.1	BGC0000231: 189-5010	0.4531360982243906	['Polyketide']	Streptomyces griseus
LS-76	NODE_104_length_129587_cov_51.1	BGC0000502: 0-15725	0.43487627984853067	['RiPP']	Bacillus cereus
LS-76	NODE_104_length_129587_cov_51.1	BGC0002525: 1000-23500	0.5422134354149611	['Polyketide']	Fusarium sp.
LS-76	NODE_104_length_129587_cov_51.1	BGC0002110: 0-11040	0.4333233916573239	['RiPP']	Streptomyces rimosus subsp. rimosus WC-3908
LS-76	NODE_109_length_123870_cov_47.8	BGC0001249: 663-5994	0.4137000565967187	['NRP']	Alternaria alternata
LS-76	NODE_109_length_123870_cov_47.8	BGC0000900: 2044-8911	0.41021738890123133	['Other']	Aspergillus oryzae
LS-76	NODE_109_length_123870_cov_47.8	BGC0000348: 0-13540	0.41626720554579544	['NRP']	Epichloe festucae var. lolii
LS-76	NODE_109_length_123870_cov_47.8	BGC0002710: 0-33332	0.4154156066805986	['NRP']	Metarhizium robertsii ARSEF 23
LS-76	NODE_109_length_123870_cov_47.8	BGC0001561: 0-17578	0.4183787764709534	['NRP']	Streptomyces curacoi
